order_number,order_date,channel,warehouse_code,order_quantity,unit_price,revenue,cost,customer_names,product_name,state_code,state_name,lat,lon,region,budget
SO - 0003044,2017-09-23,Wholesale,AXW291,9,6023.3,54209.700000000004,2770.7180000000003,Skyvu Group,Product 26,MI,Michigan,42.36837,-83.35271,Midwest,5685138.2700000005
SO - 0003832,2017-09-23,Wholesale,AXW291,11,1815.7,19972.7,980.4780000000001,Organon Corp,Product 18,CA,California,34.1064,-117.59311,West,2309499.045
SO - 0004628,2017-09-23,Wholesale,AXW291,10,1192.6000000000001,11926.000000000002,918.3020000000001,Kazu Corp,Product 4,TX,Texas,33.05077,-96.74794,South,2885560.824
SO - 0006018,2017-09-23,Distributor,AXW291,9,1065.3,9587.699999999999,521.997,Internatio Company,Product 25,CT,Connecticut,41.76657,-72.75494,Northeast,5342315.484
SO - 0006041,2017-09-23,Wholesale,AXW291,12,991.6,11899.2,505.716,Skidoo Company,Product 26,KS,Kansas,39.18831,-96.60586,Midwest,5685138.2700000005
SO - 0007190,2017-09-23,Wholesale,FLR025,6,1045.2,6271.200000000001,721.188,The Ltd,Product 14,CO,Colorado,39.688,-104.68974,West,4028698.4090000005
SO - 0007955,2017-09-23,Wholesale,AXW291,10,174.20000000000002,1742.0000000000002,85.358,Pixoboo Corp,Product 27,IL,Illinois,42.24868,-89.07452,Midwest,964940.2310000001
SO - 0008049,2017-09-23,Export,GUT930,10,3222.7000000000003,32227.000000000004,1933.6200000000001,Pixoboo Corp,Product 14,NJ,New Jersey,39.90461,-74.997,Northeast,4028698.4090000005
SO - 0010501,2017-09-23,Wholesale,AXW291,11,1031.8,11349.8,722.2599999999999,Brightdog Corp,Product 3,IL,Illinois,40.53839,-88.98528,Midwest,2642352.432
SO - 000140,2017-09-23,Wholesale,GUT930,9,1132.3,10190.699999999999,486.88899999999995,Aldi Ltd,Product 26,FL,Florida,27.97895,-82.76657,South,5685138.2700000005
SO - 0003107,2017-09-23,Wholesale,GUT930,5,1688.4,8442.0,861.0840000000001,H Ltd,Product 25,CA,California,36.74773,-119.77237,West,5342315.484
SO - 0003326,2017-09-23,Export,AXW291,12,241.20000000000002,2894.4,161.604,Twitterbri Ltd,Product 25,MA,Massachusetts,42.10148,-72.58981,Northeast,5342315.484
SO - 0003339,2017-09-23,Wholesale,AXW291,8,2237.8,17902.4,1297.924,Aromaticos Company,Product 19,NJ,New Jersey,40.50399,-74.34941,Northeast,1645841.6
SO - 0006154,2017-09-23,Wholesale,GUT930,9,951.4,8562.6,428.13,Arbor Company,Product 15,CA,California,33.55391,-117.21392,West,3299478.315
SO - 0007739,2017-09-23,Wholesale,GUT930,6,857.6,5145.6,445.95200000000006,Janyx Group,Product 22,AR,Arkansas,34.74648,-92.28959,South,663601.902
SO - 0009867,2017-09-23,Distributor,GUT930,11,3075.3,33828.3,1599.1560000000002,Zoomzone Corp,Product 2,MS,Mississippi,34.98898,-90.01259,South,3050087.565
SO - 0008636,2017-09-23,Wholesale,GUT930,5,911.2,4556.0,455.6,Blogtags Ltd,Product 1,CA,California,33.52253,-117.70755,West,3016489.209
SO - 0002561,2017-09-23,Wholesale,GUT930,9,3825.7000000000003,34431.3,2295.42,Yombu Corp,Product 14,CA,California,33.83141,-118.28202,West,4028698.4090000005
SO - 0002767,2017-09-23,Export,AXW291,8,1909.5,15276.0,1489.41,Muxo Group,Product 22,TX,Texas,30.07994,-95.41716,South,663601.902
SO - 0005306,2017-09-23,Wholesale,AXW291,5,254.6,1273.0,216.41,CLINIQUE Ltd,Product 16,CA,California,38.58907,-121.30273,West,2062061.144
SO - 0006766,2017-09-23,Distributor,FLR025,7,850.9,5956.3,433.959,Topiczoom Corp,Product 4,CA,California,34.00944,-118.10528,West,2885560.824
SO - 000328,2017-09-23,Distributor,NXH382,10,174.20000000000002,1742.0000000000002,120.19800000000001,BB17 Company,Product 23,MI,Michigan,42.65837,-83.14993,Midwest,1135815.7580000001
SO - 0001511,2017-09-23,Wholesale,AXW291,11,3859.2000000000003,42451.200000000004,3125.952,Jayo Company,Product 18,NV,Nevada,36.17497,-115.13722,West,2309499.045
SO - 0004100,2017-09-23,Wholesale,GUT930,6,1018.4,6110.4,478.64799999999997,Accord Group,Product 20,NC,North Carolina,36.09986,-80.24422,South,2067108.1199999999
SO - 0005207,2017-09-23,Wholesale,AXW291,10,857.6,8576.0,497.40799999999996,Eire Corp,Product 26,CA,California,38.54491,-121.74052,West,5685138.2700000005
SO - 0005213,2017-09-23,Wholesale,AXW291,8,214.4,1715.2,107.2,Fivechat Company,Product 13,MI,Michigan,42.63892,-83.29105,Midwest,3720639.645
SO - 0005559,2017-09-23,Wholesale,FLR025,9,6050.1,54450.9,3025.05,Livepath Corp,Product 10,IN,Indiana,41.64717,-86.13333,Midwest,864331.624
SO - 0008545,2017-09-23,Export,NXH382,6,6003.2,36019.2,3902.08,State Ltd,Product 5,CT,Connecticut,41.310810000000004,-72.92495,Northeast,3925424.5420000004
SO - 000429,2017-09-24,Distributor,NXH382,9,1681.7,15135.300000000001,891.301,Cogilith Group,Product 1,NY,New York,43.20981,-77.57206,Northeast,3016489.209
SO - 0001916,2017-09-24,Wholesale,NXH382,8,1072.0,8576.0,589.6,Natures Group,Product 3,IL,Illinois,41.93807,-87.8685,Midwest,2642352.432
SO - 0002465,2017-09-24,Wholesale,NXH382,10,1085.4,10854.0,586.1160000000001,H Ltd,Product 19,NJ,New Jersey,40.73566,-74.17237,Northeast,1645841.6
SO - 0003120,2017-09-24,Distributor,NXH382,9,1165.8,10492.199999999999,722.7959999999999,Eidel Corp,Product 14,TX,Texas,29.61968,-95.63495,South,4028698.4090000005
SO - 0003461,2017-09-24,Wholesale,NXH382,9,3912.8,35215.200000000004,2543.32,The Ltd,Product 19,FL,Florida,26.31841,-80.09977,South,1645841.6
SO - 0004033,2017-09-24,Wholesale,NXH382,9,1105.5,9949.5,652.245,NARS Group,Product 11,IN,Indiana,39.11904,-86.51979,Midwest,1230458.484
SO - 0004056,2017-09-24,Wholesale,NXH382,10,5835.7,58357.0,3267.992,Jabbercube Corp,Product 15,MD,Maryland,39.4015,-76.60191,South,3299478.315
SO - 0005480,2017-09-24,Wholesale,NXH382,5,2686.7000000000003,13433.500000000002,2122.4930000000004,Blogspan Ltd,Product 14,CA,California,36.06523,-119.01677,West,4028698.4090000005
SO - 0007589,2017-09-24,Export,NXH382,11,234.5,2579.5,157.115,Golden Corp,Product 16,CA,California,34.06862,-117.93895,West,2062061.144
SO - 0008990,2017-09-24,Wholesale,NXH382,8,1051.9,8415.2,852.0390000000001,Accudial Company,Product 26,CA,California,34.42639,-117.30088,West,5685138.2700000005
SO - 0009258,2017-09-24,Wholesale,FLR025,12,1098.8,13185.599999999999,868.052,Linklinks Ltd,Product 2,UT,Utah,40.2969,-111.69465,West,3050087.565
SO - 0010720,2017-09-24,Distributor,NXH382,10,2525.9,25259.0,1742.8709999999999,Zoomzone Corp,Product 13,TX,Texas,29.55576,-95.32307,South,3720639.645
SO - 000342,2017-09-24,Wholesale,AXW291,9,2479.0,22311.0,1859.25,Eire Corp,Product 20,NY,New York,41.05369,-73.94809,Northeast,2067108.1199999999
SO - 0004665,2017-09-24,Distributor,GUT930,9,2680.0,24120.0,1688.4,Dynazzy Company,Product 2,FL,Florida,26.24453,-80.20644,South,3050087.565
SO - 0005745,2017-09-24,Wholesale,AXW291,10,710.2,7102.0,497.14,Cantrell Company,Product 7,AZ,Arizona,33.44838,-112.07404,West,889737.555
SO - 0006549,2017-09-24,Wholesale,NXH382,5,5762.0,28810.0,3514.8199999999997,GOOD Ltd,Product 26,NJ,New Jersey,40.20627,-74.67527,Northeast,5685138.2700000005
SO - 0009848,2017-09-24,Distributor,FLR025,11,830.8000000000001,9138.800000000001,548.3280000000001,State Ltd,Product 25,IL,Illinois,41.94151,-88.321,Midwest,5342315.484
SO - 0001053,2017-09-24,Distributor,FLR025,7,1051.9,7363.300000000001,452.317,Brainspher Ltd,Product 3,FL,Florida,27.77086,-82.67927,South,2642352.432
SO - 0002305,2017-09-24,Distributor,GUT930,11,2633.1,28964.1,1737.846,Rooxo Company,Product 29,OR,Oregon,45.53695,-122.64997,West,594471.5700000001
SO - 0002324,2017-09-24,Export,AXW291,9,1165.8,10492.199999999999,559.584,Sanum-Kehl Group,Product 25,WA,Washington,47.32232,-122.31262,West,5342315.484
SO - 0003845,2017-09-24,Export,AXW291,6,1319.9,7919.400000000001,725.9450000000002,Eidel Corp,Product 14,WA,Washington,47.60621,-122.33207,West,4028698.4090000005
SO - 0005280,2017-09-24,Wholesale,FLR025,5,1922.9,9614.5,1288.343,Realcube Company,Product 29,AR,Arkansas,34.74648,-92.28959,South,594471.5700000001
SO - 0005983,2017-09-24,Distributor,AXW291,8,167.5,1340.0,70.35,Podcat Corp,Product 25,IA,Iowa,41.66113,-91.53017,Midwest,5342315.484
SO - 0010272,2017-09-24,Distributor,NXH382,7,6143.900000000001,43007.3,4054.9740000000006,Jabbercube Corp,Product 17,OK,Oklahoma,35.65283,-97.4781,South,2119616.824
SO - 0010502,2017-09-24,Wholesale,AXW291,11,5896.0,64856.0,3183.84,Fivebridge Ltd,Product 2,CA,California,32.71533,-117.15726,West,3050087.565
SO - 0009023,2017-09-24,Wholesale,AXW291,12,2532.6,30391.199999999997,1696.842,Divanoodle Ltd,Product 5,MA,Massachusetts,41.70149,-71.15505,Northeast,3925424.5420000004
SO - 000222,2017-09-24,Distributor,AXW291,10,958.1,9581.0,795.223,Dazzlesphe Corp,Product 23,MN,Minnesota,45.01052,-93.45551,Midwest,1135815.7580000001
SO - 0002017,2017-09-24,Wholesale,AXW291,9,1031.8,9286.199999999999,412.72,Vinte Group,Product 19,NY,New York,40.88409,-73.37676,Northeast,1645841.6
SO - 0002036,2017-09-24,Wholesale,GUT930,9,1983.2,17848.8,1170.088,Voonyx Group,Product 24,IL,Illinois,41.60127,-87.60032,Midwest,756557.97
SO - 0002630,2017-09-24,Wholesale,AXW291,6,2412.0,14472.0,1061.28,Buzzshare Company,Product 18,MA,Massachusetts,42.41843,-71.10616,Northeast,2309499.045
SO - 0004144,2017-09-24,Wholesale,AXW291,6,5031.7,30190.199999999997,2213.948,Jayo Company,Product 8,FL,Florida,27.49893,-82.57482,South,1085037.3290000001
SO - 0006578,2017-09-24,Wholesale,AXW291,10,1072.0,10720.0,761.12,Linkbuzz Ltd,Product 25,WY,Wyoming,41.13998,-104.82025,West,5342315.484
SO - 0007299,2017-09-24,Distributor,AXW291,7,1105.5,7738.5,906.51,Buzzshare Company,Product 1,FL,Florida,26.23786,-80.12477,South,3016489.209
SO - 0007301,2017-09-24,Wholesale,AXW291,11,207.70000000000002,2284.7000000000003,85.157,Ascend Ltd,Product 15,FL,Florida,26.00315,-80.22394,South,3299478.315
SO - 000141,2017-09-24,Wholesale,AXW291,9,2405.3,21647.7,1587.4980000000003,Cogilith Group,Product 14,CA,California,38.00492,-121.80579,West,4028698.4090000005
SO - 0001996,2017-09-24,Wholesale,GUT930,12,1065.3,12783.599999999999,745.7099999999999,EMD Group,Product 14,NY,New York,43.2134,-77.57972,Northeast,4028698.4090000005
SO - 0003132,2017-09-24,Wholesale,FLR025,12,1112.2,13346.400000000001,456.002,Feednation Corp,Product 26,CT,Connecticut,41.18739,-73.19576,Northeast,5685138.2700000005
SO - 0004579,2017-09-24,Export,AXW291,10,4006.6,40066.0,1762.904,SEINDNI Corp,Product 3,FL,Florida,26.97617,-82.09064,South,2642352.432
SO - 0005400,2017-09-24,Wholesale,AXW291,6,2914.5,17487.0,2156.73,Twimbo Company,Product 23,CA,California,34.18084,-118.30897,West,1135815.7580000001
SO - 0005427,2017-09-24,Distributor,AXW291,5,1005.0,5025.0,804.0,Aromaticos Company,Product 3,TX,Texas,32.79333,-96.76651,South,2642352.432
SO - 0005875,2017-09-24,Wholesale,GUT930,5,2378.5,11892.5,1902.8000000000002,Voonyx Group,Product 15,NC,North Carolina,35.92812,-79.03742,South,3299478.315
SO - 0008072,2017-09-24,Wholesale,FLR025,8,1721.9,13775.2,1033.14,Devpoint Group,Product 29,WI,Wisconsin,43.01668,-88.00703,Midwest,594471.5700000001
SO - 0008636,2017-09-24,Wholesale,GUT930,5,911.2,4556.0,455.6,Blogtags Ltd,Product 1,MI,Michigan,42.91336,-85.70531,Midwest,3016489.209
SO - 0008875,2017-09-24,Wholesale,FLR025,9,4013.3,36119.700000000004,2207.315,Oba Company,Product 27,OH,Ohio,39.69599,-84.15044,Midwest,964940.2310000001
SO - 0001111,2017-09-24,Wholesale,NXH382,5,5252.8,26264.0,2836.512,WOCKHARDT Group,Product 1,IA,Iowa,42.49567,-96.39053,Midwest,3016489.209
SO - 0002052,2017-09-24,Export,GUT930,8,241.20000000000002,1929.6000000000001,101.304,Livepath Corp,Product 1,NJ,New Jersey,40.85964,-74.42335,Northeast,3016489.209
SO - 0004995,2017-09-24,Wholesale,FLR025,5,3517.5,17587.5,2778.8250000000003,Z.H.T. Group,Product 19,CA,California,37.42827,-121.90662,West,1645841.6
SO - 0006271,2017-09-24,Distributor,FLR025,9,1018.4,9165.6,621.2239999999999,Talane Group,Product 15,MI,Michigan,42.48059,-83.47549,Midwest,3299478.315
SO - 0007064,2017-09-24,Wholesale,AXW291,10,3008.3,30083.0,2075.727,Pfizer Corp,Product 26,CA,California,33.19587,-117.37948,West,5685138.2700000005
SO - 0007615,2017-09-24,Wholesale,NXH382,6,167.5,1005.0,125.625,Cantrell Company,Product 13,CA,California,35.76884,-119.24705,West,3720639.645
SO - 0008009,2017-09-24,Wholesale,FLR025,10,1896.1000000000001,18961.0,1611.6850000000002,Holston Company,Product 19,FL,Florida,26.64063,-81.87231,South,1645841.6
SO - 0008926,2017-09-24,Wholesale,GUT930,7,221.1,1547.7,161.403,Aveda Group,Product 15,IN,Indiana,41.64717,-86.13333,Midwest,3299478.315
SO - 0009362,2017-09-24,Wholesale,AXW291,8,5406.900000000001,43255.200000000004,4217.3820000000005,Gigabox Group,Product 30,IL,Illinois,41.59625,-88.08915,Midwest,1011609.684
SO - 0001158,2017-09-25,Export,NXH382,10,1132.3,11323.0,871.871,Amerisourc Corp,Product 25,IL,Illinois,41.86614,-88.10701,Midwest,5342315.484
SO - 0001880,2017-09-25,Wholesale,NXH382,7,1876.0,13132.0,1519.5600000000002,Vimbo Company,Product 20,MI,Michigan,42.90538,-85.8446,Midwest,2067108.1199999999
SO - 0002302,2017-09-25,Export,NXH382,5,241.20000000000002,1206.0,110.95200000000001,GOOD Ltd,Product 2,IL,Illinois,42.04639,-87.69435,Midwest,3050087.565
SO - 0006076,2017-09-25,Wholesale,NXH382,8,1829.1000000000001,14632.800000000001,1006.0050000000001,Snaptags Ltd,Product 22,MA,Massachusetts,42.27926,-71.41617,Northeast,663601.902
SO - 000337,2017-09-25,Wholesale,NXH382,6,3008.3,18049.800000000003,2226.1420000000003,Pixoboo Corp,Product 6,NY,New York,42.98337,-78.87567,Northeast,1672229.416
SO - 0004346,2017-09-25,Wholesale,GUT930,10,1273.0,12730.0,509.20000000000005,Walgreen Corp,Product 6,UT,Utah,40.76078,-111.89105,West,1672229.416
SO - 0005562,2017-09-25,Wholesale,NXH382,7,3953.0,27671.0,1976.5,Colgate-Pa Group,Product 12,TX,Texas,30.51457,-97.81922,South,1356976.996
SO - 0006622,2017-09-25,Wholesale,AXW291,6,1105.5,6633.0,475.365,H Ltd,Product 11,WA,Washington,46.23958,-119.10057,West,1230458.484
SO - 0008418,2017-09-25,Distributor,FLR025,12,3906.1,46873.2,1874.9279999999999,Brightdog Corp,Product 1,IL,Illinois,42.08836,-87.98063,Midwest,3016489.209
SO - 000378,2017-09-25,Wholesale,GUT930,11,924.6,10170.6,536.268,Jayo Company,Product 13,ND,North Dakota,46.87719,-96.7898,Midwest,3720639.645
SO - 0001295,2017-09-25,Wholesale,FLR025,12,2485.7000000000003,29828.4,1217.9930000000002,Topco Company,Product 2,CA,California,38.02798,-121.88468,West,3050087.565
SO - 0002595,2017-09-25,Wholesale,NXH382,11,3470.6,38176.6,2845.892,Rochester Group,Product 10,TX,Texas,32.02464,-102.11347,South,864331.624
SO - 0003686,2017-09-25,Distributor,GUT930,6,1996.6000000000001,11979.6,1557.3480000000002,Tambee Company,Product 4,KS,Kansas,39.11417,-94.62746,Midwest,2885560.824
SO - 0004283,2017-09-25,Wholesale,AXW291,8,3832.4,30659.2,2261.116,Yombu Corp,Product 10,NY,New York,40.75,-73.86667,Northeast,864331.624
SO - 0004288,2017-09-25,Export,AXW291,5,221.1,1105.5,152.559,Voolia Ltd,Product 3,NJ,New Jersey,40.72386,-74.23252,Northeast,2642352.432
SO - 0004624,2017-09-25,Wholesale,FLR025,8,1721.9,13775.2,688.7600000000001,Nexus Group,Product 17,CA,California,33.96168,-118.35313,West,2119616.824
SO - 0005959,2017-09-25,Wholesale,NXH382,11,1112.2,12234.2,567.222,Jayo Company,Product 26,NE,Nebraska,41.13667,-95.89084,Midwest,5685138.2700000005
SO - 0006611,2017-09-25,Export,FLR025,7,201.0,1407.0,98.49,American Corp,Product 25,CO,Colorado,40.42331,-104.70913,West,5342315.484
SO - 0008658,2017-09-25,Export,AXW291,7,3993.2000000000003,27952.4,1637.212,Linkbuzz Ltd,Product 27,NJ,New Jersey,39.99426,-74.16615,Northeast,964940.2310000001
SO - 000784,2017-09-25,Export,AXW291,11,194.3,2137.3,110.75099999999999,Fatz Group,Product 9,WI,Wisconsin,43.01668,-88.00703,Midwest,710415.405
SO - 0002115,2017-09-25,Wholesale,GUT930,6,5701.7,34210.2,2907.8669999999997,Voolith Ltd,Product 9,IL,Illinois,42.10881,-87.83476,Midwest,710415.405
SO - 0004664,2017-09-25,Wholesale,AXW291,10,1105.5,11055.0,519.5849999999999,Mydeo Ltd,Product 16,TX,Texas,32.56919,-97.12053,South,2062061.144
SO - 0005475,2017-09-25,Wholesale,GUT930,8,2365.1,18920.8,1419.06,Jaxbean Group,Product 25,CA,California,36.32745,-119.64568,West,5342315.484
SO - 0007099,2017-09-25,Distributor,AXW291,7,3899.4,27295.8,1598.754,Jayo Company,Product 2,VA,Virginia,37.02987,-76.34522,South,3050087.565
SO - 0007956,2017-09-25,Distributor,FLR025,9,877.7,7899.3,737.268,Aldi Ltd,Product 25,IN,Indiana,39.61366,-86.10665,Midwest,5342315.484
SO - 0008274,2017-09-25,Distributor,AXW291,9,1125.6000000000001,10130.400000000001,506.5200000000001,Holston Company,Product 20,FL,Florida,26.56285,-81.94953,South,2067108.1199999999
SO - 0008566,2017-09-25,Distributor,NXH382,6,5380.1,32280.600000000002,2205.841,Rochester Group,Product 20,MD,Maryland,38.94278,-76.73028,South,2067108.1199999999
SO - 000623,2017-09-25,Distributor,GUT930,8,3926.2000000000003,31409.600000000002,1845.314,Thoughtmix Ltd,Product 11,TX,Texas,32.68695,-97.0211,South,1230458.484
SO - 0001105,2017-09-25,Distributor,GUT930,5,3892.7000000000003,19463.5,3308.795,Topco Company,Product 25,TN,Tennessee,36.16913,-86.78479,South,5342315.484
SO - 0006316,2017-09-25,Wholesale,AXW291,6,1319.9,7919.400000000001,989.9250000000001,Muxo Group,Product 17,TN,Tennessee,36.16913,-86.78479,South,2119616.824
SO - 0007396,2017-09-25,Distributor,GUT930,8,690.1,5520.8,503.773,Skyvu Group,Product 26,CA,California,38.60336,-121.38005,West,5685138.2700000005
SO - 0007699,2017-09-25,Export,NXH382,11,1139.0,12529.0,945.37,Fivebridge Ltd,Product 15,CA,California,37.68187,-121.76801,West,3299478.315
SO - 0008224,2017-09-25,Distributor,GUT930,12,227.8,2733.6000000000004,159.46,Voolia Ltd,Product 9,IL,Illinois,41.51529,-87.73338,Midwest,710415.405
SO - 0009779,2017-09-25,Export,GUT930,8,958.1,7664.8,411.983,Quimm Company,Product 15,IL,Illinois,41.69043,-87.74383,Midwest,3299478.315
SO - 0006515,2017-09-25,Wholesale,AXW291,8,1078.7,8629.6,744.303,Camido Company,Product 13,FL,Florida,26.06287,-80.2331,South,3720639.645
SO - 0009151,2017-09-25,Export,NXH382,5,1775.5,8877.5,1296.115,Cogilith Group,Product 20,IL,Illinois,40.4842,-88.99369,Midwest,2067108.1199999999
SO - 0010105,2017-09-25,Wholesale,AXW291,10,221.1,2211.0,119.394,Topiczoom Corp,Product 4,OR,Oregon,44.56457,-123.26204,West,2885560.824
SO - 0010348,2017-09-25,Distributor,AXW291,8,1929.6000000000001,15436.800000000001,1196.352,True Ltd,Product 30,CA,California,34.18084,-118.30897,West,1011609.684
SO - 0002636,2017-09-26,Wholesale,NXH382,9,1809.0,16281.0,1139.67,Brightdog Corp,Product 19,OR,Oregon,45.53695,-122.64997,West,1645841.6
SO - 0004536,2017-09-26,Wholesale,NXH382,10,268.0,2680.0,187.6,Browsetype Corp,Product 6,CT,Connecticut,41.67655,-72.78616,Northeast,1672229.416
SO - 0004688,2017-09-26,Wholesale,NXH382,8,1038.5,8308.0,633.485,Flipstorm Group,Product 25,CA,California,38.29714,-122.28553,West,5342315.484
SO - 0005049,2017-09-26,Export,NXH382,10,3343.3,33433.0,2240.0110000000004,Jabbercube Corp,Product 2,MD,Maryland,39.084,-77.15276,South,3050087.565
SO - 0006635,2017-09-26,Distributor,NXH382,6,984.9,5909.4,748.524,American Corp,Product 24,AR,Arkansas,36.06258,-94.15743,South,756557.97
SO - 0006751,2017-09-26,Distributor,NXH382,6,1246.2,7477.200000000001,710.334,Arbor Company,Product 2,MI,Michigan,42.21368,-83.59918,Midwest,3050087.565
SO - 0009913,2017-09-26,Wholesale,NXH382,8,1681.7,13453.6,706.314,Browsebug Company,Product 2,LA,Louisiana,29.99409,-90.24174,South,3050087.565
SO - 0008292,2017-09-26,Wholesale,AXW291,5,1058.6000000000001,5293.000000000001,571.6440000000001,Livepath Corp,Product 26,CT,Connecticut,41.05343,-73.53873,Northeast,5685138.2700000005
SO - 0002216,2017-09-26,Distributor,AXW291,11,984.9,10833.9,492.45,Natures Group,Product 3,KY,Kentucky,38.0498,-84.45855,South,2642352.432
SO - 0004011,2017-09-26,Wholesale,AXW291,6,884.4,5306.4,689.832,Quaxo Ltd,Product 13,MA,Massachusetts,42.35843,-71.05977,Northeast,3720639.645
SO - 0004087,2017-09-26,Export,FLR025,8,1092.1000000000001,8736.800000000001,775.3910000000001,H Ltd,Product 20,MA,Massachusetts,42.25288,-71.00227,Northeast,2067108.1199999999
SO - 0005755,2017-09-26,Wholesale,NXH382,6,1239.5,7437.0,607.355,Colgate-Pa Group,Product 9,AZ,Arizona,32.22174,-110.92648,West,710415.405
SO - 0008540,2017-09-26,Distributor,NXH382,10,2278.0,22780.0,1526.26,Realbridge Corp,Product 4,VA,Virginia,38.80484,-77.04692,South,2885560.824
SO - 0001436,2017-09-26,Distributor,AXW291,7,877.7,6143.900000000001,649.498,GOOD Ltd,Product 27,IL,Illinois,41.84333,-87.79093,Midwest,964940.2310000001
SO - 0002444,2017-09-26,Wholesale,NXH382,5,917.9,4589.5,440.592,Dynazzy Company,Product 23,WA,Washington,47.30377,-122.21,West,1135815.7580000001
SO - 0003705,2017-09-26,Wholesale,GUT930,12,1989.9,23878.800000000003,1591.92,Internatio Company,Product 26,CA,California,33.95474,-118.21202,West,5685138.2700000005
SO - 0003878,2017-09-26,Export,AXW291,5,1018.4,5092.0,855.4559999999999,Accudial Company,Product 15,MN,Minnesota,44.85469,-93.47079,Midwest,3299478.315
